CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR,hasRd,numLE_1,isRampart_1,isCircle_1,numLE_2,isRampart_2,isCircle_2,numLE_3,isRampart_3,isCircle_3,isHu_1,ejc_shape_1,isHu_2,ejc_shape_2,isHu_3,ejc_shape_3,ejc_svg_1,ejc_svg_2,ejc_svg_3
13-1-000064,73.86431179,152.2676546,73.86432987,152.2677004,4.008100769,0.057523219,4.034151116,3.974052145,0.171968498,1.015122844,77.48278747,0.000183733,0.00065355,0.026373383,0.02628065,20.81810334,0.052474866,0.009439653,1,49,1,SLERS,HuSL,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
16-1-005421,-54.93289914,137.301862,-54.93292802,137.3023805,14.99451311,0.439793461,15.42869464,14.41249378,0.356918167,1.07050833,113.1655527,0.000569714,0.00109794,0.082933973,0.090171103,4.059172215,0.02016621,0.008830048,0.97554243,126,3,Rd/MLEPS,HuBL,,,CpxFF,,Floor Deposits / Slump Deposits,,,2,2,1,1,3,0,0,3,0,0,3,0,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
11-0-004651,-16.88012227,48.87839925,-16.88005643,48.87860882,10.13282961,0.27139516,10.6468097,9.609684457,0.430505051,1.107925005,15.44718208,0.000435863,0.00049284,0.068293103,0.063558436,2.949739967,0.017435269,0.010207937,1,64,2,DLERS,HuSL,,,CpxFF,,Floor Deposits,,,3,2,3,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
10-0-011690,36.3264094,5.778870325,36.32644903,5.778896591,4.696804037,0.089295653,4.814672599,4.579757151,0.308549069,1.051294302,152.9561842,0.000231799,0.00030626,0.035877463,0.03353247,6.908765233,0.030634775,0.01098277,1,31,1,SLEPC,HuSL,,,Smp,,Floor Deposits,,,3,2,2,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
11-0-010476,-3.469034729,46.88821892,-3.469543265,46.88823533,5.100510203,0.130394989,5.393621176,4.751941674,0.473060532,1.135035223,173.2650501,0.000521947,0.000447379,0.057626337,0.065291826,5.331625854,0.028558987,0.019755477,0.75566363,24,1,SLEPS,SmAm,,,CPk,,,,,3,2,3,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
05-1-000095,72.0722927,354.7997047,72.07227032,354.7996708,5.533103429,0.081244361,5.716880875,5.350809993,0.352088597,1.068414106,130.2418168,0.000123962,0.000394507,0.018145952,0.017251207,2.292497106,0.011256945,0.00483383,1,67,1,SLEPC,SmSL,,,Smp,,,,,4,3,4,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
16-1-011394,-66.90374067,116.4362942,-66.90354665,116.4361945,3.137797494,0.082778824,3.302423613,2.949172449,0.44999167,1.119779759,111.3442472,0.000240477,0.000607706,0.033603548,0.034007384,4.77467179,0.027255376,0.017220846,1,21,1,SLERC,SmSL,,,Smp,,Floor Deposits,,,2,2,1,0,1,1,1,,,,,,,0,SL,,,,,SL_C,,
09-1-002667,47.03812451,83.69545141,47.03811704,83.69545329,3.237424735,0.044603602,3.303542813,3.169291051,0.282180687,1.042360187,108.6349162,0.000106417,0.000152834,0.015621076,0.01516038,5.262361333,0.021938456,0.00701111,1,45,2,DLEPC,HuSL,,,Smp,,Floor Deposits,,,3,2,1,0,2,0,1,2,0,1,,,,1,SL,1,SL,,,SL_C,SL_C,
14-1-002834,29.80460976,165.4319105,29.80460991,165.4319243,5.800220349,0.078309036,5.841885928,5.745555302,0.180851824,1.016766113,61.51326257,0.000299089,0.000352931,0.043275244,0.044519662,21.32040358,0.05733538,0.010899555,1,36,1,Rd/SLEPS,HuBL,,,,,,,,4,3,4,1,1,0,0,,,,,,,1,BL,,,,,BL_S,,
06-1-002654,36.99421015,307.1239357,36.99428571,307.1239483,5.23391119,0.120112497,5.42259581,5.02909953,0.373986954,1.078243884,40.81839696,0.000368183,0.000506686,0.056305552,0.054213153,6.823898866,0.034423585,0.016138515,1,32,1,SLERS,HuSL,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
11-0-006909,-11.39328925,11.72781566,-11.39326494,11.72784774,3.782775775,0.07634879,3.958676096,3.603311487,0.414099874,1.098621673,76.20902114,0.000171795,0.000163548,0.025031291,0.023832557,3.100464072,0.018307719,0.010052726,1,24,1,SLEPC,SmSL,,,Smp,,,,,4,2,4,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
04-1-008691,-61.12129801,265.9112703,-61.12130886,265.9107112,3.064167183,0.105131448,3.22764759,2.851192596,0.468684708,1.132034221,80.9715291,0.000259459,0.000562032,0.036615961,0.039519687,4.831196106,0.029821482,0.020276299,1,29,1,SLEPS,SmSL,,,Smp,,,,,4,3,4,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
06-1-011531,13.65533221,326.9065285,13.65534334,326.9065532,3.607562584,0.092221974,3.638834409,3.55953853,0.207625259,1.022277011,145.2939407,0.000390436,0.000422524,0.057675734,0.05904309,33.96413848,0.105736534,0.023453682,1,21,1,SLEPS,HuAm,,,Smp,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
09-3-000113,70.55320873,85.40473966,70.5532208,85.40467696,3.285162474,0.060828938,3.36878212,3.19925494,0.31323086,1.052989581,121.3816261,0.00026421,0.000720386,0.038706845,0.036359911,9.671002322,0.04653285,0.017017526,1,22,1,SLEPS,HuBL,,,Smp,,Floor Deposits,,,,,,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
10-0-002529,4.812275293,44.2639984,4.811979377,44.26283304,14.26505908,1.236074457,18.28097955,10.72130627,0.809968565,1.705107483,0.584736893,0.000565508,0.000866219,0.123406532,0.083869765,0.602308696,0.004387754,0.01761837,1,90,1,Rd/SLERS,HuBL,,,CpxFF,Terraced / Gullies,Floor Deposits,,,2,2,3,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
05-1-002810,46.84513511,344.943649,46.84513013,344.9436746,4.526782901,0.040459328,4.568838605,4.480676882,0.195500054,1.019675983,48.54987278,0.000111162,0.000161083,0.015924821,0.015960322,8.616069856,0.024517619,0.005081732,1,62,2,DLEPC/DLEPS,Hu/SmBL,,,,,,,,4,3,2,0,2,0,1,2,0,0,2,0,1,1,,0,BL,,,,BL_S,
04-1-009636,-63.82101127,180.1912191,-63.82100759,180.190906,3.568719052,0.1061546,3.804206701,3.24761211,0.52078199,1.171385797,79.69056335,0.000145368,0.000352669,0.020772313,0.023368601,1.819192127,0.012640645,0.010580959,0.93980026,35,1,SLEPC,SmAm,,,Smp,,Floor Deposits,,,2,2,2,0,1,0,1,,,,,,,0,Am,,,,,Am_C,,
14-1-000014,43.93467134,96.36352922,43.93351198,96.36357828,12.60013263,0.220731129,12.80336774,12.26236722,0.287617193,1.044118767,175.1529339,0.000689407,0.000770124,0.082315876,0.103531835,6.996372971,0.033844928,0.011080469,0.83548599,71,2,DLEPC/DLEPS,HuSL/HuBL,,,CpxUnc,,Floor Deposits,,,4,2,3,0,2,0,1,2,0,0,2,0,1,1,SL,1,BL,,,SL_C,BL_S,
10-0-010770,31.69313065,12.18321396,31.69309695,12.18321386,7.46326896,0.113571798,7.645461188,7.276511838,0.306897119,1.05070415,25.89194337,0.000304265,0.000384313,0.046968487,0.044414343,5.821617512,0.025560377,0.009099162,1,50,1,Rd/SLEPC,HuSL,Pin-Cushion,,,,Floor Deposits,,,3,2,2,1,1,0,1,,,,,,,1,SL,,,,,SL_C,,
05-1-002984,45.92831154,318.4546319,45.92835684,318.4546211,8.605955835,0.135454556,8.707128892,8.490099321,0.221877728,1.025562666,66.66528898,0.000219729,0.000313612,0.031582069,0.031504408,6.915995672,0.022235418,0.005321642,1,116,2,DLEPS,HuSL,,,CpxFF,,Floor Deposits,,,3,2,2,0,2,0,0,2,0,0,,,,1,SL,1,SL,,,SL_S,SL_S,
07-1-005804,-7.279174283,318.2099172,-7.279170359,318.2098915,10.57508971,0.184269457,10.9041567,10.24202618,0.34315925,1.064648391,168.7711997,0.000306936,0.000322663,0.046733276,0.04455104,3.193586615,0.015699427,0.006501269,1,65,1,SLERS,HuSL,,,CpxCPk,Terraced,,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
15-1-039950,-38.26413827,162.9517526,-38.26411215,162.9519519,3.11266598,0.050551148,3.205312657,3.014991707,0.339452271,1.063124867,3.343704978,0.000149429,0.000197173,0.021706866,0.021396812,5.582841261,0.025568223,0.010428746,1,24,1,SLEPC,HuSL,,,Smp,,,,,4,2,3,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
11-1-005114,-15.45223589,78.0338797,-15.45216245,78.03387478,11.5528977,0.152618133,11.867354,11.23004453,0.323297853,1.056750395,49.25385001,0.000232249,0.000248911,0.035272732,0.034379532,2.455728206,0.011818544,0.00450904,1,70,2,DLERS,HuSL,,,CpxCPk,Terraced,,,,3,2,3,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
10-0-011536,35.40604477,50.83655973,35.40599992,50.83648423,7.626013219,0.190150108,7.849506347,7.391625303,0.336544575,1.061945922,31.99692419,0.000440543,0.000570876,0.068456704,0.063654287,6.630437941,0.032293536,0.013015636,1,51,2,DLEPC/DLERS,HuSL/HuBL,Inner is Pin-Cushion,,CpxFF,,Floor Deposits,,,3,2,1,0,2,0,1,2,1,0,2,0,1,1,SL,1,BL,,,SL_C,BL_S,
10-0-005073,15.96117099,18.48843168,15.96123165,18.48867199,4.92957369,0.120777646,5.239336058,4.609782639,0.475268164,1.136569003,173.1829155,0.000153086,0.000168851,0.023416114,0.022256662,1.703347568,0.010716197,0.007477679,1,32,2,DLERS,HuBL,Butterfly,,Smp,,Floor Deposits,,,4,3,4,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
07-0-000303,-4.994554584,348.4755206,-4.994542278,348.4754774,21.83534248,0.348008039,22.06391126,21.57888432,0.208524318,1.022476924,80.84378897,0.000563668,0.000544861,0.081565155,0.078526545,7.769900372,0.02379485,0.00530396,1,133,1,SLERS,HuSL,,,CpxUnc,Terraced,Floor Deposits,,,3,2,1,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
03-1-029497,-42.67653692,211.0966914,-42.67652531,211.0966894,3.031130304,0.05315623,3.070234675,2.979595424,0.241189374,1.030419986,76.65515116,0.000229245,0.000323789,0.033161316,0.03575918,17.05381017,0.063048853,0.016637121,1,22,1,SLEPC,HuSL,,,Smp,,,,,4,3,4,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
15-1-012988,-13.00751711,97.02032015,-13.00799396,97.02015328,9.548777451,0.276774559,10.07896431,8.940263996,0.461726988,1.127367639,69.49147633,0.000495187,0.000489656,0.070038463,0.069821671,2.917721799,0.017813792,0.011785237,1,62,1,SLERS,HuBL,,,CpxCPk,Terraced,Slump Deposits,,,3,3,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
16-1-006728,-57.28121112,132.7201854,-57.28118822,132.7213691,5.414435411,0.137775064,5.658746965,5.024350486,0.460053885,1.126264376,74.0166737,0.000238666,0.000647384,0.034185918,0.046698771,3.324863735,0.01899585,0.012484998,0.78217667,39,1,SLEPC,SmSL,,,,,Floor Deposits / Slump Deposits,,,2,2,2,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
11-0-002963,-24.1613587,17.38483777,-24.16160996,17.38475149,18.03578942,0.492448304,18.75925647,17.24674638,0.39338788,1.087698286,140.4847066,0.000776752,0.00087922,0.116479757,0.110309414,3.573834259,0.019153255,0.009695917,0.97981834,113,1,SLERS,HuSL,,,CpxCPt,Terraced,Slump Deposits / Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
16-1-006560,-57.2205956,107.4358496,-57.22057812,107.4358389,7.39426506,0.101965233,7.448287763,7.310883806,0.191193958,1.018794439,77.24135785,0.000224702,0.000478519,0.032134822,0.038634457,11.89197117,0.034376849,0.006950242,1,65,1,SLEPS,HuBL,,,,,Floor Deposits / Slump Deposits,,,3,2,2,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
07-1-020895,-31.47114073,310.1917299,-31.47089635,310.1920899,9.960760652,0.20951469,10.52491553,9.36360453,0.456622056,1.124023927,44.3102629,0.000254063,0.000306807,0.037775826,0.036736251,1.513455875,0.009217001,0.005976861,1,65,1,SLEPS,SmBL,,There are hints of a second lobe beyond the one I identified.,CpxFF,,,,May be Smp,3,2,3,0,1,0,0,,,,,,,0,BL,,,,,BL_S,,
14-1-007003,17.10957801,122.0308862,17.10959428,122.0308366,6.19425048,0.119842581,6.431478043,5.945193953,0.381448736,1.081794487,127.5706568,0.000287659,0.000308389,0.043114944,0.041590307,4.037223296,0.021704911,0.010481622,1,38,1,SLERS,HuAm,,,Smp,Gullies,,,,4,3,4,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
06-1-005470,29.61033227,286.5776563,29.61044125,286.5776235,10.16315607,0.131318599,10.37515864,9.944369366,0.28516387,1.043319918,108.7339994,0.000255868,0.000292403,0.037528133,0.036740987,3.990410741,0.016657209,0.005394476,0.9299472,56,1,SLERS,SmBL,,,CpxFF,Terraced,,,,4,3,4,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
04-1-006417,-55.4916305,224.1311935,-55.49159195,224.131833,6.01268883,0.110425386,6.185945462,5.768290442,0.361213254,1.072405338,118.5091124,0.00016153,0.000368772,0.024147706,0.03019724,3.070457881,0.015719825,0.007003067,0.85492527,45,1,SLEPS,HuBL,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
05-3-000181,72.85683167,354.9169841,72.85665959,354.9176496,2.223524333,0.080382236,2.395405669,2.028739683,0.531705231,1.180735848,152.2839311,0.00020786,0.000780866,0.032810346,0.031712287,3.975989092,0.028037815,0.024539932,1,16,2,DLEPC,HuSL,,,Smp,,Floor Deposits,,,,,,0,2,0,1,2,0,1,,,,1,SL,1,SL,,,SL_C,SL_C,
01-1-002545,44.37897126,266.7207038,44.37896506,266.7207217,5.045628093,0.121007595,5.048161332,5.016321983,0.112135882,1.00634715,68.75710082,0.000308832,0.000429886,0.044752678,0.044784944,65.02374646,0.110788928,0.012661479,1,73,1,SLERS,HuBL,,,,,,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
05-1-000610,63.15717105,343.1752074,63.15716982,343.1752894,5.567909637,0.064297779,5.687447973,5.444699575,0.289034861,1.044584351,1.986958317,0.000132622,0.000303191,0.020131161,0.019580337,3.685337436,0.015999408,0.005270899,1,71,2,DLERS,HuAm,,,Smp,,,,,4,2,3,0,2,1,0,2,1,0,,,,1,Am,1,Am,,,Am_S,Am_S,
06-1-013398,9.054774072,293.1346201,9.05471938,293.1344678,9.99337072,0.168812218,10.2496511,9.741224574,0.311043356,1.052193287,177.0453323,0.000373489,0.000411821,0.059988466,0.054305644,5.127801467,0.02347226,0.008504767,0.88668931,54,1,SLERS,HuBL,,,CpxFF,Terraced,,,,4,3,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
03-1-016371,-27.13305853,215.9991262,-27.13304507,215.9991688,4.635361333,0.114361936,4.781361301,4.46792762,0.356102844,1.070151916,93.59226525,0.000349802,0.000389834,0.051433946,0.05139916,7.313067969,0.038619941,0.01685479,1,31,1,SLERS,SmAm,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,0,Am,,,,,Am_S,,
06-0-001925,17.89815374,350.2029031,17.8981738,350.2029378,21.61763262,0.29180336,21.82123399,21.38995073,0.197833613,1.020162892,151.0789329,0.000470622,0.000499821,0.070031807,0.068448081,7.347083,0.022012053,0.004623482,1,135,3,MLERS,HuSL,,,CpxSuPt,Terraced,,,,3,2,3,0,3,1,0,3,1,0,3,1,0,1,SL,1,SL,1,SL,SL_S,SL_S,SL_S
15-1-040449,-37.57831915,120.4298734,-37.57826456,120.4301876,3.137376216,0.065874007,3.297261636,2.971707707,0.433267521,1.109551127,179.613979,0.00016391,0.000220245,0.024495958,0.023431081,3.638303608,0.020310104,0.01202016,1,24,1,SLEPS,HuSL,,,Smp,,Floor Deposits,,,4,3,2,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
02-1-002652,28.68049109,265.0080531,28.68065799,265.008053,8.708877628,0.200771383,9.106324789,8.290522645,0.413699087,1.098401775,94.06677714,0.000313721,0.000341304,0.045208302,0.043830519,2.539923774,0.014530221,0.007966003,1,53,1,SLERS,SmBL,,,CpxUnc,,Floor Deposits,,,3,2,1,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
01-1-001598,55.184778,240.5028436,55.18478714,240.5027986,3.325395662,0.044482214,3.400000031,3.244773085,0.298706529,1.047839076,142.5008289,0.000107202,0.000189959,0.015462573,0.015500639,4.789937816,0.020110726,0.006911244,1,45,2,DLERS,HuSL,,,Smp,,,,,4,3,3,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
06-1-005902,28.46330305,329.61537,28.46323909,329.6154105,3.268054583,0.075138569,3.368490747,3.161471246,0.345164082,1.065482013,113.6105673,0.00031789,0.000355789,0.048444347,0.045660109,9.90765273,0.052014788,0.021716548,0.89442611,20,1,SLERS,HuSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
08-1-006256,-56.9527532,359.08516,-56.95275615,359.0850476,7.893780579,0.117091218,8.06860508,7.685827596,0.304351969,1.049803028,114.4419903,0.000200632,0.000405391,0.029438229,0.031359002,3.801066944,0.016318121,0.005746054,1,70,1,SLEPS,HuAm,,,,,Slump Deposits,,,2,2,2,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
15-1-036466,-34.88047396,95.00061428,-34.88048713,95.00049097,6.680680838,0.12999523,6.944021245,6.417549822,0.381948777,1.082036203,124.3199517,0.000256146,0.00031196,0.038314151,0.035955355,3.290478347,0.017584214,0.008508509,1,47,1,Rd/SLEPS,HuSL,,,CpxFF,,,,,4,3,4,1,1,0,0,,,,,,,1,SL,,,,,SL_S,,
05-2-000131,53.64567516,324.0927501,53.64570152,324.0927279,1.685438989,0.044815544,1.70760167,1.661651694,0.230421451,1.027653193,26.35517361,0.000208042,0.000419774,0.036272735,0.03134386,33.25813693,0.116742783,0.029193938,1,14,1,SLEPS,HuSL,,,Smp,,,,,,,,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
07-1-023367,-35.80304688,287.1094666,-35.80310435,287.1094735,4.100505893,0.054393785,4.171321976,4.032797001,0.255567899,1.034349603,160.3062693,0.000213164,0.000301065,0.035667393,0.031194194,11.09776741,0.042169212,0.011926248,1,29,2,DLEPC/DLEPS,HuSL,,,Smp,,Floor Deposits,,,4,3,2,0,2,0,1,2,0,0,2,0,1,1,SL,1,SL,,,SL_C,SL_S,
10-0-011641,35.41810695,6.193019873,35.41813077,6.193059155,5.082032651,0.097229286,5.245925393,4.900355812,0.356943182,1.070519283,79.07122641,0.000242458,0.000294595,0.034578957,0.034886316,4.79422476,0.023718026,0.010386306,0.93851614,33,1,SLERS,HuBL,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
09-3-000219,76.91859005,13.24749829,76.91874306,13.24775777,3.547645377,0.123652815,3.666712019,3.401818795,0.373184159,1.077868117,24.90263246,0.000487413,0.002358684,0.076930461,0.07412789,12.55925512,0.069768961,0.032604859,1,24,1,SLERC,HuSL,,There are hints of a second lobe beyond the one I identified.,Smp,,Floor Deposits,,,3,3,2,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
15-1-029043,-26.61220312,122.1954874,-26.61192963,122.1955165,9.817005625,0.352153776,10.55666853,9.082428207,0.509703965,1.162317861,24.60149717,0.000583347,0.000721774,0.09421844,0.083173181,2.813721796,0.018570098,0.014863016,1,62,1,SLEPS,HuSL,,,CpxFF,Terraced,Slump Deposits / Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
10-0-004883,14.32155496,36.34153399,14.32160424,36.34151659,4.562448896,0.112730703,4.629212537,4.474786477,0.256135205,1.034510263,12.92055656,0.000442433,0.000469735,0.066523084,0.064986392,19.35168588,0.074532536,0.021135844,1,28,1,Rd/SLEPS,HuBL,,,Smp,,Floor Deposits,,,3,2,3,1,1,0,0,,,,,,,1,BL,,,,,BL_S,,
06-1-002758,36.67602503,330.5972098,36.67605129,330.5972004,5.024385986,0.125865498,5.206636929,4.820102157,0.378108854,1.080192236,133.1234369,0.000361051,0.000499425,0.055641773,0.055248641,6.688603279,0.035520811,0.016927892,1,30,1,SLEPS,HuSL,,,,,Floor Deposits,,,3,2,2,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
07-1-020027,-30.78553733,276.9899203,-30.78548218,276.9899363,18.2452729,0.222156404,18.49024446,17.97097807,0.235325,1.028894721,90.92466542,0.000458105,0.000524936,0.062179853,0.06157649,6.455124831,0.019271623,0.004939684,0.87346607,103,2,Rd/DLEPS,HuBL,,,CpxFF,Terraced,Ejecta Deposits / Floor Deposits / Slump Deposits,,,3,2,3,1,2,0,0,2,0,0,,,,1,BL,1,BL,,,BL_S,BL_S,
10-0-003854,10.10322396,34.80458531,10.10324471,34.80466994,7.044786694,0.139666513,7.276292004,6.805386075,0.353902936,1.069196064,28.37421394,0.000289306,0.000305213,0.043598037,0.041923079,4.245033965,0.02124116,0.009188285,1,42,1,SLEPS,HuBL,,,Smp,,Ejecta Deposits,,,2,2,3,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
02-1-003189,26.19733811,241.0661152,26.19734989,241.0660918,7.292554358,0.117279653,7.356059231,7.208457637,0.199318838,1.020476169,80.18552997,0.000363469,0.000418877,0.05295994,0.055405857,16.77631134,0.050737964,0.010747068,0.94515008,42,1,SLERC,SmSL,,There are hints of a second lobe beyond the one I identified.,Smp,,,,,3,2,3,0,1,1,1,,,,,,,0,SL,,,,,SL_C,,
11-0-002679,-25.78831218,14.68535995,-25.78832361,14.68541943,7.5674705,0.121734738,7.714728946,7.397957971,0.283610863,1.042818704,48.67808767,0.000338738,0.000375718,0.049079176,0.049571249,7.200082972,0.029958093,0.009635261,1,50,1,SLERS,HuAm,,,CpxCPt,,Floor Deposits,,,3,2,2,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
09-1-002375,49.81382211,76.20076902,49.81380621,76.20076773,5.685680117,0.106546933,5.850398262,5.514563102,0.333934763,1.060899686,106.1600069,0.000163142,0.000245183,0.023631166,0.022910798,3.25142911,0.01541719,0.006147377,1,75,1,Rd/SLEPS,HuSL,,,,,Floor Deposits,,,3,2,1,1,1,0,0,,,,,,,1,SL,,,,,SL_S,,
10-0-009991,28.65268402,44.27036006,28.65269372,44.27044358,3.174903086,0.085896085,3.342178733,3.006106084,0.437033889,1.11179667,148.9699355,0.000203778,0.000246002,0.031993256,0.029929465,4.123379476,0.025566923,0.015355702,1,20,1,SLERC,HuSL,Pin-Cushion,,,,Floor Deposits,,May be CPk,3,2,2,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
01-1-001921,52.17943336,236.151664,52.17941974,236.1516779,10.42127669,0.121352604,10.48772662,10.34387381,0.165058976,1.013907055,174.5392848,0.000195764,0.000321713,0.028623374,0.028466044,9.256966311,0.022841716,0.003929726,1,142,3,MLERS,HuBL,,,CpxFF,,,,,4,3,3,0,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
06-1-000740,41.85479553,307.4205236,41.85299864,307.4210814,11.98806024,0.526407087,12.97740936,11.10381197,0.517594183,1.168734611,109.4239169,0.000903773,0.00099022,0.134594357,0.107553416,2.798549097,0.020072257,0.016585681,0.91308683,67,1,SLEPS,SmAm,,,CpxUnc,Terraced,Floor Deposits,,,2,2,2,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
07-1-017679,-26.44148775,287.7681504,-26.44144011,287.7681679,4.143672936,0.071181962,4.250723765,4.021154838,0.324187112,1.057090298,72.00012074,0.000211757,0.00024498,0.030624959,0.03150469,6.443795611,0.029381632,0.011251435,1,27,1,SLERS,SmSL,,,Smp,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
02-1-000854,38.24114895,229.1918727,38.24064441,229.1913752,11.7430808,0.362098997,11.95857767,11.44871353,0.288883865,1.044534623,133.8822214,0.000832956,0.001116022,0.123804973,0.118858624,11.66028715,0.046517157,0.015314576,0.90719175,65,1,SLERS,HuSL,,,CpxCPk,Terraced,Floor Deposits,,CTX-Checked,3,2,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
06-1-001991,37.77671311,350.1967874,37.77678217,350.1967818,4.745349274,0.131037581,4.845531462,4.642997808,0.286092605,1.043621312,12.41484981,0.000371157,0.0005143,0.060563276,0.053554927,12.78382107,0.054582824,0.017749718,1,30,1,SLERS,HuAm,,,Smp,,,,,3,2,2,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
05-1-003495,44.30665593,342.0577245,44.30667589,342.0577589,4.770220562,0.058820776,4.847489748,4.687952049,0.254439875,1.034031427,63.23018988,0.000115577,0.000159727,0.016663037,0.016594891,4.91396182,0.018137199,0.00510219,1,66,2,Rd/DLEPS,HuSL,,,,,,,,3,2,2,1,2,0,0,2,0,0,,,,1,SL,1,SL,,,SL_S,SL_S,
12-1-001917,-47.86014552,84.99752958,-47.86013527,84.99764872,5.970633148,0.113392552,6.344683382,5.645498301,0.456350997,1.123848249,157.4265597,0.000208635,0.000359194,0.036057034,0.030375806,2.115852504,0.013577759,0.008795289,1,47,1,SLEPS,HuAm,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
03-1-012888,-23.22865715,265.2942391,-23.22860613,265.2942275,4.237503506,0.091842296,4.363967417,4.096846517,0.344491498,1.065201588,112.3107947,0.000354973,0.000395966,0.054503313,0.053125071,8.688409432,0.046059748,0.019177654,1,28,1,SLEPS,HuAm,,,Smp,,,,,4,2,4,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
16-1-001427,-46.17269171,118.7466723,-46.17270123,118.7468957,11.7082239,0.198590302,11.9066681,11.50452841,0.257697395,1.034954904,21.90153706,0.000360951,0.000566071,0.056197562,0.05282669,6.382312496,0.023856137,0.006815134,1,86,2,DLERS,HuBL,,,CpxFF,,Floor Deposits / Slump Deposits,,,3,2,3,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
15-1-019946,-20.00661281,118.763843,-20.006622,118.7638094,6.560756971,0.087148575,6.683480261,6.431580982,0.271954315,1.039165997,61.45623591,0.000209763,0.000219378,0.030825637,0.030417237,5.482114518,0.022494336,0.006864737,1,42,1,SLEPS,HuSL,,,,,Slump Deposits,,,4,3,4,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
